日期,收盘,开盘,高,低
2015/12/18,"2,005.50","2,040.80","2,040.80","2,005.30"
2015/12/17,"2,041.90","2,073.80","2,076.40","2,041.70"
2015/12/16,"2,073.10","2,046.50","2,076.70","2,042.40"
2015/12/15,"2,043.40","2,025.50","2,053.90","2,025.50"
2015/12/14,"2,021.90","2,013.40","2,022.90","1,993.30"
2015/12/11,"2,012.40","2,047.30","2,047.30","2,008.80"
2015/12/10,"2,052.20","2,047.90","2,067.70","2,045.70"
2015/12/9,"2,047.60","2,061.20","2,080.30","2,036.50"
2015/12/8,"2,063.60","2,073.40","2,073.80","2,052.30"
2015/12/7,"2,077.10","2,090.40","2,090.40","2,066.80"
2015/12/4,"2,091.70","2,051.20","2,093.80","2,051.20"
2015/12/3,"2,049.60","2,080.70","2,085.00","2,042.30"
2015/12/2,"2,079.50","2,101.70","2,104.30","2,077.10"
2015/12/1,"2,102.60","2,082.90","2,103.40","2,082.90"
2015/11/30,"2,080.40","2,090.90","2,093.80","2,080.40"
2015/11/27,"2,090.10","2,088.80","2,093.30","2,084.10"
2015/11/25,"2,088.90","2,089.30","2,093.00","2,086.30"
2015/11/24,"2,089.10","2,084.40","2,094.10","2,070.30"
2015/11/23,"2,086.60","2,089.40","2,095.60","2,081.40"
2015/11/20,"2,089.20","2,082.80","2,097.10","2,082.80"
2015/11/19,"2,081.20","2,083.70","2,086.70","2,078.80"
2015/11/18,"2,083.60","2,052.00","2,085.30","2,052.00"
2015/11/17,"2,050.40","2,053.70","2,066.70","2,045.90"
2015/11/16,"2,053.20","2,022.10","2,053.20","2,019.40"
2015/11/13,"2,023.00","2,044.60","2,044.60","2,022.00"
2015/11/12,"2,046.00","2,072.30","2,072.30","2,045.70"
2015/11/11,"2,075.00","2,083.40","2,086.90","2,074.80"
2015/11/10,"2,081.70","2,077.20","2,083.70","2,069.90"
2015/11/9,"2,078.60","2,096.60","2,096.60","2,068.20"
2015/11/6,"2,099.20","2,098.60","2,101.90","2,083.70"
2015/11/5,"2,099.90","2,101.70","2,108.80","2,090.40"
2015/11/4,"2,102.30","2,110.60","2,114.60","2,097.00"
2015/11/3,"2,109.80","2,102.60","2,116.50","2,097.50"
2015/11/2,"2,104.10","2,080.80","2,106.20","2,080.80"
2015/10/30,"2,079.40","2,090.00","2,094.30","2,079.30"
2015/10/29,"2,089.40","2,088.30","2,092.50","2,082.60"
2015/10/28,"2,090.30","2,066.50","2,090.30","2,063.10"
2015/10/27,"2,065.90","2,068.80","2,070.40","2,058.80"
2015/10/26,"2,071.20","2,075.10","2,075.10","2,066.50"
2015/10/23,"2,075.20","2,058.20","2,079.70","2,058.20"
2015/10/22,"2,052.50","2,021.90","2,055.20","2,021.90"
2015/10/21,"2,018.90","2,033.50","2,038.00","2,017.20"
2015/10/20,"2,030.80","2,033.10","2,039.10","2,026.60"
2015/10/19,"2,033.70","2,031.70","2,034.50","2,022.30"
2015/10/16,"2,033.10","2,024.40","2,033.50","2,020.50"
2015/10/15,"2,023.90","1,996.50","2,024.20","1,996.50"
2015/10/14,"1,994.20","2,003.70","2,009.60","1,990.70"
2015/10/13,"2,003.70","2,015.00","2,022.30","2,001.80"
2015/10/12,"2,017.50","2,015.70","2,018.70","2,010.50"
2015/10/9,"2,014.90","2,013.70","2,020.10","2,007.60"
2015/10/8,"2,013.40","1,994.00","2,016.50","1,987.50"
2015/10/7,"1,995.80","1,982.30","1,999.30","1,976.40"
2015/10/6,"1,979.90","1,986.60","1,991.60","1,972.00"
2015/10/5,"1,987.00","1,954.30","1,989.20","1,954.30"
2015/10/2,"1,951.40","1,921.80","1,951.40","1,893.70"
2015/10/1,"1,923.80","1,919.70","1,927.20","1,900.70"
2015/9/30,"1,920.00","1,887.10","1,920.50","1,887.10"
2015/9/29,"1,884.10","1,881.90","1,899.50","1,871.90"
2015/9/28,"1,881.80","1,929.20","1,929.20","1,879.20"
2015/9/25,"1,931.30","1,935.90","1,952.90","1,921.50"
2015/9/24,"1,932.20","1,934.80","1,937.20","1,908.90"
2015/9/23,"1,938.80","1,943.20","1,949.50","1,932.60"
2015/9/22,"1,942.70","1,961.40","1,961.40","1,929.20"
2015/9/21,"1,967.00","1,960.80","1,979.60","1,955.80"
2015/9/18,"1,958.00","1,989.70","1,989.70","1,953.50"
2015/9/17,"1,990.20","1,995.30","2,020.90","1,986.70"
2015/9/16,"1,995.30","1,978.00","1,997.30","1,977.90"
2015/9/15,"1,978.10","1,955.10","1,983.20","1,954.30"
2015/9/14,"1,953.00","1,963.10","1,963.10","1,948.30"
2015/9/11,"1,961.00","1,951.50","1,961.00","1,939.20"
2015/9/10,"1,952.30","1,941.60","1,965.30","1,937.20"
2015/9/9,"1,942.00","1,971.50","1,988.60","1,937.90"
2015/9/8,"1,969.40","1,927.30","1,970.40","1,927.30"
2015/9/4,"1,921.20","1,947.80","1,947.80","1,911.20"
2015/9/3,"1,951.10","1,950.80","1,975.00","1,944.70"
2015/9/2,"1,948.90","1,916.50","1,948.90","1,916.50"
2015/9/1,"1,913.80","1,970.10","1,970.10","1,903.10"
2015/8/31,"1,972.20","1,986.70","1,986.70","1,966.00"
2015/8/28,"1,988.90","1,986.10","1,993.50","1,975.20"
2015/8/27,"1,987.70","1,942.80","1,989.60","1,942.80"
2015/8/26,"1,940.50","1,872.80","1,943.10","1,872.80"
2015/8/25,"1,867.60","1,898.10","1,948.00","1,867.10"
2015/8/24,"1,893.20","1,965.20","1,965.20","1,867.00"
2015/8/21,"1,970.90","2,034.10","2,034.10","1,970.90"
2015/8/20,"2,035.70","2,076.60","2,076.60","2,035.70"
2015/8/19,"2,079.60","2,095.70","2,096.20","2,070.50"
2015/8/18,"2,096.90","2,102.00","2,103.50","2,094.10"
2015/8/17,"2,102.40","2,089.70","2,102.90","2,079.30"
2015/8/14,"2,091.50","2,083.20","2,092.40","2,080.60"
2015/8/13,"2,083.40","2,086.20","2,092.90","2,078.30"
2015/8/12,"2,086.10","2,081.10","2,089.10","2,052.10"
2015/8/11,"2,084.10","2,102.70","2,102.70","2,076.50"
2015/8/10,"2,104.20","2,081.00","2,105.30","2,081.00"
2015/8/7,"2,077.60","2,082.60","2,082.60","2,067.90"
2015/8/6,"2,083.60","2,100.80","2,103.30","2,075.50"
2015/8/5,"2,099.80","2,095.30","2,112.70","2,095.30"
2015/8/4,"2,093.30","2,097.70","2,102.50","2,088.60"
2015/8/3,"2,098.00","2,104.50","2,105.70","2,087.30"
2015/7/31,"2,103.80","2,111.60","2,114.20","2,102.10"
2015/7/30,"2,108.60","2,106.80","2,110.50","2,095.00"
2015/7/29,"2,108.60","2,094.70","2,110.60","2,094.10"
2015/7/28,"2,093.20","2,070.80","2,095.60","2,069.10"
2015/7/27,"2,067.60","2,078.20","2,078.20","2,063.50"
2015/7/24,"2,079.70","2,102.20","2,106.00","2,077.10"
2015/7/23,"2,102.20","2,114.20","2,116.90","2,098.60"
2015/7/22,"2,114.20","2,118.20","2,118.50","2,110.00"
2015/7/21,"2,119.20","2,127.60","2,128.50","2,115.40"
2015/7/20,"2,128.30","2,126.80","2,132.80","2,123.70"
2015/7/17,"2,126.60","2,126.80","2,128.90","2,119.90"
2015/7/16,"2,124.30","2,110.60","2,124.40","2,110.60"
2015/7/15,"2,107.40","2,109.00","2,114.10","2,102.50"
2015/7/14,"2,108.90","2,099.70","2,112.00","2,098.20"
2015/7/13,"2,099.60","2,080.00","2,100.70","2,080.00"
2015/7/10,"2,076.60","2,052.70","2,081.30","2,052.70"
2015/7/9,"2,051.30","2,049.70","2,074.30","2,049.70"
2015/7/8,"2,046.70","2,077.70","2,077.70","2,044.70"
2015/7/7,"2,081.30","2,069.50","2,083.70","2,044.00"
2015/7/6,"2,068.80","2,073.90","2,078.60","2,058.40"
2015/7/2,"2,076.80","2,078.00","2,085.10","2,071.00"
2015/7/1,"2,077.40","2,067.00","2,082.80","2,067.00"
2015/6/30,"2,063.10","2,061.20","2,074.30","2,056.30"
2015/6/29,"2,057.60","2,098.60","2,098.60","2,056.60"
2015/6/26,"2,101.50","2,102.60","2,108.90","2,095.40"
2015/6/25,"2,102.30","2,110.00","2,116.00","2,101.80"
2015/6/24,"2,108.60","2,123.70","2,125.10","2,108.60"
2015/6/23,"2,124.20","2,123.20","2,128.00","2,119.90"
2015/6/22,"2,122.80","2,112.50","2,129.90","2,112.50"
2015/6/19,"2,110.00","2,121.10","2,121.60","2,109.40"
2015/6/18,"2,121.20","2,101.60","2,126.70","2,101.60"
2015/6/17,"2,100.40","2,097.40","2,106.80","2,088.90"
2015/6/16,"2,096.30","2,084.30","2,097.40","2,082.10"
2015/6/15,"2,084.40","2,091.30","2,091.30","2,072.50"
2015/6/12,"2,094.10","2,107.40","2,107.40","2,091.30"
2015/6/11,"2,108.90","2,106.20","2,115.00","2,106.20"
2015/6/10,"2,105.20","2,081.10","2,108.50","2,081.10"
2015/6/9,"2,080.20","2,079.10","2,085.60","2,072.10"
2015/6/8,"2,079.30","2,092.30","2,093.00","2,079.10"
2015/6/5,"2,092.80","2,095.10","2,101.00","2,085.70"
2015/6/4,"2,095.80","2,112.30","2,112.90","2,093.20"
2015/6/3,"2,114.10","2,110.60","2,121.90","2,109.60"
2015/6/2,"2,109.60","2,110.40","2,117.60","2,099.10"
2015/6/1,"2,111.70","2,108.60","2,119.20","2,102.50"
2015/5/29,"2,107.40","2,120.70","2,120.70","2,104.90"
2015/5/28,"2,120.80","2,122.30","2,122.30","2,112.90"
2015/5/27,"2,123.50","2,105.10","2,126.20","2,105.10"
2015/5/26,"2,104.20","2,125.30","2,125.30","2,099.20"
2015/5/22,"2,126.10","2,130.40","2,132.20","2,126.10"
2015/5/21,"2,130.80","2,125.60","2,134.30","2,122.90"
2015/5/20,"2,125.80","2,127.80","2,134.70","2,122.60"
2015/5/19,"2,127.80","2,129.40","2,133.00","2,124.50"
2015/5/18,"2,129.20","2,121.30","2,131.80","2,120.00"
2015/5/15,"2,122.70","2,122.10","2,123.90","2,116.80"
2015/5/14,"2,121.10","2,100.40","2,121.40","2,100.40"
2015/5/13,"2,098.50","2,099.60","2,110.20","2,096.00"
2015/5/12,"2,099.10","2,102.90","2,105.10","2,085.60"
2015/5/11,"2,105.30","2,115.60","2,117.70","2,104.60"
2015/5/8,"2,116.10","2,092.10","2,117.70","2,092.10"
2015/5/7,"2,088.00","2,080.00","2,092.90","2,075.00"
2015/5/6,"2,080.20","2,091.30","2,098.40","2,067.90"
2015/5/5,"2,089.50","2,112.60","2,115.20","2,088.50"
2015/5/4,"2,114.50","2,110.20","2,120.90","2,110.20"
2015/5/1,"2,108.30","2,087.40","2,108.40","2,087.40"
2015/4/30,"2,085.50","2,105.50","2,105.50","2,077.60"
2015/4/29,"2,106.80","2,112.50","2,113.70","2,097.40"
2015/4/28,"2,114.80","2,108.30","2,116.10","2,094.90"
2015/4/27,"2,108.90","2,119.30","2,125.90","2,107.00"
2015/4/24,"2,117.70","2,112.80","2,120.90","2,112.80"
2015/4/23,"2,112.90","2,107.20","2,120.50","2,103.20"
2015/4/22,"2,108.00","2,098.30","2,110.00","2,091.10"
2015/4/21,"2,097.30","2,102.80","2,109.60","2,094.40"
2015/4/20,"2,100.40","2,084.10","2,103.90","2,084.10"
2015/4/17,"2,081.20","2,102.60","2,102.60","2,072.40"
2015/4/16,"2,105.00","2,106.00","2,111.30","2,100.00"
2015/4/15,"2,106.60","2,097.80","2,111.90","2,097.80"
2015/4/14,"2,095.80","2,092.30","2,098.60","2,083.20"
2015/4/13,"2,092.40","2,102.00","2,107.70","2,092.30"
2015/4/10,"2,102.10","2,091.50","2,102.60","2,091.50"
2015/4/9,"2,091.20","2,081.30","2,093.30","2,074.30"
2015/4/8,"2,081.90","2,076.90","2,086.70","2,073.30"
2015/4/7,"2,076.30","2,080.80","2,089.80","2,076.10"
2015/4/6,"2,080.60","2,064.90","2,087.00","2,056.50"
2015/4/2,"2,067.00","2,060.00","2,072.20","2,057.30"
2015/4/1,"2,059.70","2,067.60","2,067.60","2,048.40"
2015/3/31,"2,067.90","2,084.10","2,084.10","2,067.00"
2015/3/30,"2,086.20","2,064.10","2,089.00","2,064.10"
2015/3/27,"2,061.00","2,055.80","2,062.80","2,053.00"
2015/3/26,"2,056.20","2,059.90","2,067.20","2,045.50"
2015/3/25,"2,061.10","2,093.10","2,097.40","2,061.10"
2015/3/24,"2,091.50","2,103.90","2,107.60","2,091.50"
2015/3/23,"2,104.40","2,108.00","2,114.90","2,104.40"
2015/3/20,"2,108.10","2,090.30","2,113.90","2,090.30"
2015/3/19,"2,089.30","2,098.70","2,098.70","2,085.60"
2015/3/18,"2,099.50","2,072.80","2,106.80","2,061.20"
2015/3/17,"2,074.30","2,080.60","2,080.60","2,065.10"
2015/3/16,"2,081.20","2,055.30","2,081.40","2,055.30"
2015/3/13,"2,053.40","2,064.60","2,064.60","2,041.20"
2015/3/12,"2,065.90","2,041.10","2,066.40","2,041.10"
2015/3/11,"2,040.20","2,044.70","2,050.10","2,039.70"
2015/3/10,"2,044.20","2,076.10","2,076.10","2,044.20"
2015/3/9,"2,079.40","2,072.20","2,083.50","2,072.20"
2015/3/6,"2,071.30","2,100.90","2,100.90","2,067.30"
2015/3/5,"2,101.00","2,098.50","2,104.20","2,095.20"
2015/3/4,"2,098.50","2,107.70","2,107.70","2,087.60"
2015/3/3,"2,107.80","2,115.80","2,115.80","2,098.30"
2015/3/2,"2,117.40","2,105.20","2,117.50","2,104.50"
2015/2/27,"2,104.50","2,110.90","2,112.70","2,103.80"
2015/2/26,"2,110.70","2,113.90","2,113.90","2,103.80"
2015/2/25,"2,113.90","2,115.30","2,119.60","2,109.90"
2015/2/24,"2,115.50","2,109.10","2,117.90","2,105.90"
2015/2/23,"2,109.70","2,109.80","2,110.10","2,103.00"
2015/2/20,"2,110.30","2,097.70","2,110.60","2,085.40"
2015/2/19,"2,097.40","2,099.20","2,102.10","2,090.80"
2015/2/18,"2,099.70","2,099.20","2,100.20","2,092.20"
2015/2/17,"2,100.30","2,096.50","2,101.30","2,089.80"
2015/2/13,"2,097.00","2,088.80","2,097.00","2,086.70"
2015/2/12,"2,088.50","2,070.00","2,088.50","2,070.00"
2015/2/11,"2,068.50","2,068.60","2,073.50","2,058.00"
2015/2/10,"2,068.60","2,049.40","2,070.90","2,048.60"
2015/2/9,"2,046.70","2,053.50","2,056.20","2,041.90"
2015/2/6,"2,055.50","2,062.30","2,072.40","2,050.00"
2015/2/5,"2,062.50","2,043.50","2,063.60","2,043.50"
2015/2/4,"2,041.50","2,048.90","2,054.70","2,036.70"
2015/2/3,"2,050.00","2,022.70","2,050.30","2,022.70"
2015/2/2,"2,020.80","1,996.70","2,021.70","1,980.90"
2015/1/30,"1,995.00","2,019.30","2,023.30","1,993.40"
2015/1/29,"2,021.20","2,002.50","2,024.60","1,989.20"
2015/1/28,"2,002.20","2,032.30","2,042.50","2,001.50"
2015/1/27,"2,029.50","2,047.90","2,047.90","2,019.90"
2015/1/26,"2,057.10","2,050.40","2,057.60","2,041.00"
2015/1/23,"2,051.80","2,063.00","2,063.00","2,050.50"
2015/1/22,"2,063.20","2,034.30","2,064.60","2,026.40"
2015/1/21,"2,032.10","2,020.20","2,038.30","2,012.00"
2015/1/20,"2,022.50","2,020.80","2,028.90","2,004.50"
2015/1/16,"2,019.40","1,992.20","2,020.50","1,988.10"
2015/1/15,"1,992.70","2,013.80","2,021.30","1,991.50"
2015/1/14,"2,011.30","2,018.40","2,018.40","1,988.40"
2015/1/13,"2,023.00","2,031.60","2,056.90","2,008.20"
2015/1/12,"2,028.30","2,046.10","2,049.30","2,022.60"
2015/1/9,"2,044.80","2,063.40","2,064.40","2,038.30"
2015/1/8,"2,062.10","2,030.60","2,064.10","2,030.60"
2015/1/7,"2,025.90","2,005.50","2,029.60","2,005.50"
2015/1/6,"2,002.60","2,022.20","2,030.20","1,992.40"
2015/1/5,"2,020.60","2,054.40","2,054.40","2,017.30"
2015/1/2,"2,058.20","2,058.90","2,072.40","2,046.00"
2014/12/31,"2,058.90","2,082.10","2,085.60","2,057.90"
2014/12/30,"2,080.30","2,088.50","2,088.50","2,079.50"
2014/12/29,"2,090.60","2,087.60","2,093.60","2,085.80"
2014/12/26,"2,088.80","2,084.30","2,092.70","2,084.30"
2014/12/24,"2,081.90","2,083.20","2,087.60","2,081.90"
2014/12/23,"2,082.20","2,081.50","2,086.70","2,079.80"
2014/12/22,"2,078.50","2,069.30","2,078.80","2,069.30"
2014/12/19,"2,070.70","2,061.00","2,077.80","2,061.00"
2014/12/18,"2,061.20","2,019.00","2,061.20","2,019.00"
2014/12/17,"2,012.90","1,973.80","2,016.80","1,973.80"
2014/12/16,"1,972.70","1,986.70","2,016.90","1,972.60"
2014/12/15,"1,989.60","2,005.00","2,018.70","1,982.30"
2014/12/12,"2,002.30","2,030.40","2,032.20","2,002.30"
2014/12/11,"2,035.30","2,027.90","2,055.50","2,027.90"
2014/12/10,"2,026.10","2,058.90","2,058.90","2,024.30"
2014/12/9,"2,059.80","2,056.60","2,060.60","2,034.20"
2014/12/8,"2,060.30","2,074.80","2,075.80","2,054.30"
2014/12/5,"2,075.40","2,072.80","2,079.50","2,070.80"
2014/12/4,"2,071.90","2,073.60","2,077.30","2,062.30"
2014/12/3,"2,074.30","2,067.40","2,076.30","2,066.70"
2014/12/2,"2,066.60","2,053.80","2,068.80","2,053.80"
2014/12/1,"2,053.40","2,065.80","2,065.80","2,049.60"
2014/11/28,"2,067.60","2,074.80","2,075.80","2,065.10"
2014/11/26,"2,072.80","2,067.40","2,073.30","2,066.60"
2014/11/25,"2,067.00","2,070.20","2,074.20","2,064.80"
2014/11/24,"2,069.40","2,065.10","2,070.20","2,065.10"
2014/11/21,"2,063.50","2,057.50","2,071.50","2,056.80"
2014/11/20,"2,052.80","2,045.90","2,053.80","2,040.50"
2014/11/19,"2,048.70","2,051.20","2,052.10","2,040.40"
2014/11/18,"2,051.80","2,041.50","2,056.10","2,041.50"
2014/11/17,"2,041.30","2,038.30","2,043.10","2,034.50"
2014/11/14,"2,039.80","2,039.70","2,042.20","2,035.20"
2014/11/13,"2,039.30","2,039.20","2,046.20","2,030.40"
2014/11/12,"2,038.20","2,037.80","2,040.30","2,032.00"
2014/11/11,"2,039.70","2,038.20","2,041.30","2,035.30"
2014/11/10,"2,038.30","2,032.00","2,038.70","2,030.20"
2014/11/7,"2,031.90","2,032.40","2,034.30","2,025.10"
2014/11/6,"2,031.20","2,023.30","2,031.60","2,015.90"
2014/11/5,"2,023.60","2,015.30","2,023.80","2,014.40"
2014/11/4,"2,012.10","2,015.80","2,016.00","2,001.00"
2014/11/3,"2,017.80","2,018.20","2,024.50","2,013.70"
2014/10/31,"2,018.00","2,001.20","2,018.20","2,001.20"
2014/10/30,"1,994.70","1,979.50","1,999.40","1,974.80"
2014/10/29,"1,982.30","1,983.30","1,991.40","1,969.00"
2014/10/28,"1,985.00","1,964.10","1,985.00","1,964.10"
2014/10/27,"1,961.60","1,963.00","1,964.60","1,951.40"
2014/10/24,"1,964.60","1,951.60","1,965.30","1,946.30"
2014/10/23,"1,950.80","1,931.00","1,962.00","1,931.00"
2014/10/22,"1,927.10","1,941.30","1,949.30","1,926.80"
2014/10/21,"1,941.30","1,909.40","1,942.50","1,909.40"
2014/10/20,"1,904.00","1,885.60","1,905.00","1,882.30"
2014/10/17,"1,886.80","1,864.90","1,898.20","1,864.90"
2014/10/16,"1,862.80","1,856.00","1,876.00","1,835.00"
2014/10/15,"1,862.50","1,874.20","1,874.20","1,820.70"
2014/10/14,"1,877.70","1,877.10","1,898.70","1,871.80"
2014/10/13,"1,874.70","1,905.70","1,912.10","1,874.10"
2014/10/10,"1,906.10","1,925.60","1,937.00","1,906.00"
2014/10/9,"1,928.20","1,967.70","1,967.70","1,927.60"
2014/10/8,"1,968.90","1,935.50","1,970.40","1,925.20"
2014/10/7,"1,935.10","1,962.40","1,962.40","1,934.90"
2014/10/6,"1,964.80","1,970.00","1,977.80","1,958.40"
2014/10/3,"1,967.90","1,948.10","1,971.20","1,948.10"
2014/10/2,"1,946.20","1,945.80","1,952.30","1,926.00"
2014/10/1,"1,946.20","1,971.40","1,971.40","1,941.70"
2014/9/30,"1,972.30","1,978.20","1,985.20","1,969.00"
2014/9/29,"1,977.80","1,979.00","1,981.30","1,964.00"
2014/9/26,"1,982.80","1,966.20","1,986.40","1,966.20"
2014/9/25,"1,966.00","1,997.30","1,997.30","1,966.00"
2014/9/24,"1,998.30","1,983.30","1,999.80","1,978.60"
2014/9/23,"1,982.80","1,992.80","1,995.40","1,982.80"
2014/9/22,"1,994.30","2,009.10","2,009.10","1,991.00"
2014/9/19,"2,010.40","2,012.70","2,019.30","2,006.60"
2014/9/18,"2,011.40","2,003.10","2,012.30","2,003.10"
2014/9/17,"2,001.60","1,999.30","2,010.70","1,993.30"
2014/9/16,"1,999.00","1,981.90","2,002.30","1,979.10"
2014/9/15,"1,984.10","1,986.00","1,987.20","1,978.50"
2014/9/12,"1,985.50","1,996.70","1,996.70","1,980.30"
2014/9/11,"1,997.50","1,992.80","1,997.70","1,985.90"
2014/9/10,"1,995.70","1,988.40","1,996.70","1,983.00"
2014/9/9,"1,988.40","2,000.70","2,001.00","1,984.60"
2014/9/8,"2,001.50","2,007.20","2,007.20","1,995.60"
2014/9/5,"2,007.70","1,998.00","2,007.70","1,990.10"
2014/9/4,"1,997.70","2,001.70","2,011.20","1,992.50"
2014/9/3,"2,000.70","2,003.60","2,009.30","1,998.10"
2014/9/2,"2,002.30","2,004.10","2,006.10","1,994.80"
2014/8/29,"2,003.40","1,998.50","2,003.40","1,994.70"
2014/8/28,"1,996.70","1,997.40","1,998.50","1,990.50"
2014/8/27,"2,000.10","2,000.50","2,002.10","1,996.20"
2014/8/26,"2,000.00","1,998.60","2,005.00","1,998.60"
2014/8/25,"1,997.90","1,991.70","2,002.00","1,991.70"
2014/8/22,"1,988.40","1,992.60","1,993.50","1,984.80"
2014/8/21,"1,992.40","1,986.80","1,994.80","1,986.80"
2014/8/20,"1,986.50","1,980.50","1,988.60","1,977.70"
2014/8/19,"1,981.60","1,972.70","1,982.60","1,972.70"
2014/8/18,"1,971.70","1,958.40","1,972.00","1,958.40"
2014/8/15,"1,955.10","1,958.90","1,964.00","1,941.50"
2014/8/14,"1,955.20","1,947.40","1,955.20","1,947.40"
2014/8/13,"1,946.70","1,935.60","1,948.40","1,935.60"
2014/8/12,"1,933.80","1,935.70","1,939.70","1,928.30"
2014/8/11,"1,936.90","1,933.40","1,944.90","1,933.40"
2014/8/8,"1,931.60","1,910.30","1,932.40","1,909.00"
2014/8/7,"1,909.60","1,923.00","1,928.90","1,904.80"
2014/8/6,"1,920.20","1,917.30","1,927.90","1,911.50"
2014/8/5,"1,920.20","1,936.30","1,936.30","1,913.80"
2014/8/4,"1,939.00","1,926.60","1,942.90","1,921.20"
2014/8/1,"1,925.20","1,929.80","1,937.30","1,916.40"
2014/7/31,"1,930.70","1,965.10","1,965.10","1,930.70"
2014/7/30,"1,970.10","1,973.20","1,978.90","1,962.40"
2014/7/29,"1,970.00","1,980.00","1,984.80","1,970.00"
2014/7/28,"1,978.90","1,978.20","1,981.50","1,967.30"
2014/7/25,"1,978.30","1,984.60","1,984.60","1,974.40"
2014/7/24,"1,988.00","1,988.10","1,991.40","1,985.80"
2014/7/23,"1,987.00","1,985.30","1,989.20","1,982.40"
2014/7/22,"1,983.50","1,975.70","1,986.20","1,975.70"
2014/7/21,"1,973.60","1,976.90","1,976.90","1,965.80"
2014/7/18,"1,978.20","1,961.50","1,979.90","1,960.80"
2014/7/17,"1,958.10","1,979.80","1,981.80","1,955.60"
2014/7/16,"1,981.60","1,976.30","1,983.90","1,975.70"
2014/7/15,"1,973.30","1,977.40","1,982.50","1,965.30"
2014/7/14,"1,977.10","1,969.90","1,979.80","1,969.90"
2014/7/11,"1,967.60","1,965.80","1,968.70","1,959.60"
2014/7/10,"1,964.70","1,966.70","1,969.80","1,952.90"
2014/7/9,"1,972.80","1,965.10","1,974.20","1,965.10"
2014/7/8,"1,963.70","1,976.40","1,976.40","1,959.50"
2014/7/7,"1,977.70","1,984.20","1,984.20","1,974.90"
2014/7/3,"1,985.40","1,975.90","1,985.60","1,975.90"
2014/7/2,"1,974.60","1,973.10","1,976.70","1,972.60"
2014/7/1,"1,973.30","1,962.30","1,978.60","1,962.30"
2014/6/30,"1,960.20","1,960.80","1,964.20","1,958.20"
2014/6/27,"1,961.00","1,956.60","1,961.50","1,952.20"
2014/6/26,"1,957.20","1,959.90","1,959.90","1,944.70"
2014/6/25,"1,959.50","1,949.30","1,960.80","1,947.50"
2014/6/24,"1,950.00","1,962.00","1,968.20","1,948.30"
2014/6/23,"1,962.60","1,962.90","1,963.70","1,958.90"
2014/6/20,"1,962.90","1,960.50","1,963.90","1,959.20"
2014/6/19,"1,959.50","1,957.50","1,959.90","1,952.30"
2014/6/18,"1,957.00","1,942.70","1,957.70","1,939.30"
2014/6/17,"1,942.00","1,937.20","1,943.70","1,933.50"
2014/6/16,"1,937.80","1,934.80","1,941.20","1,930.90"
2014/6/13,"1,936.20","1,930.80","1,937.30","1,927.70"
2014/6/12,"1,930.10","1,943.30","1,943.30","1,925.80"
2014/6/11,"1,943.90","1,949.40","1,949.40","1,940.10"
2014/6/10,"1,950.80","1,950.30","1,950.90","1,944.60"
2014/6/9,"1,951.30","1,949.00","1,955.50","1,947.20"
2014/6/6,"1,949.40","1,942.40","1,949.40","1,942.40"
2014/6/5,"1,940.50","1,928.50","1,941.70","1,922.90"
2014/6/4,"1,927.90","1,923.10","1,928.60","1,918.60"
2014/6/3,"1,924.20","1,923.10","1,925.10","1,918.80"
2014/6/2,"1,925.00","1,923.90","1,925.90","1,916.00"
2014/5/30,"1,923.60","1,920.30","1,924.00","1,916.60"
2014/5/29,"1,920.00","1,910.60","1,920.00","1,909.80"
2014/5/28,"1,909.80","1,911.80","1,914.50","1,907.30"
2014/5/27,"1,911.90","1,902.00","1,912.30","1,902.00"
2014/5/23,"1,900.50","1,893.30","1,901.30","1,893.30"
2014/5/22,"1,892.50","1,888.20","1,896.30","1,885.40"
2014/5/21,"1,888.00","1,873.30","1,888.80","1,873.30"
2014/5/20,"1,872.80","1,884.90","1,884.90","1,868.10"
2014/5/19,"1,885.10","1,876.70","1,886.00","1,872.40"
2014/5/16,"1,877.90","1,871.20","1,878.30","1,864.80"
2014/5/15,"1,870.80","1,888.20","1,888.20","1,862.40"
2014/5/14,"1,888.50","1,897.10","1,897.10","1,885.80"
2014/5/13,"1,897.50","1,896.80","1,902.20","1,896.10"
2014/5/12,"1,896.70","1,880.00","1,897.10","1,880.00"
2014/5/9,"1,878.50","1,875.30","1,878.60","1,867.00"
2014/5/8,"1,875.60","1,877.40","1,889.10","1,870.00"
2014/5/7,"1,878.20","1,868.50","1,878.80","1,859.80"
2014/5/6,"1,867.70","1,883.70","1,883.70","1,867.70"
2014/5/5,"1,884.70","1,879.50","1,885.50","1,866.80"
2014/5/2,"1,881.10","1,885.30","1,891.30","1,878.50"
2014/5/1,"1,883.70","1,884.40","1,888.60","1,878.00"
2014/4/30,"1,884.00","1,877.10","1,885.20","1,872.70"
2014/4/29,"1,878.30","1,870.80","1,880.60","1,870.80"
2014/4/28,"1,869.40","1,865.00","1,877.00","1,850.60"
2014/4/25,"1,863.40","1,877.70","1,877.70","1,859.70"
2014/4/24,"1,878.60","1,882.00","1,884.10","1,870.20"
2014/4/23,"1,875.40","1,879.30","1,879.80","1,873.90"
2014/4/22,"1,879.50","1,872.60","1,884.90","1,872.60"
2014/4/21,"1,871.90","1,865.80","1,871.90","1,863.20"
2014/4/17,"1,864.80","1,861.70","1,869.60","1,856.70"
